address,country,hs_object_id,industry,phone,raw_email,technical_test___create_date,city,countryTuple
"Gautrey  Street, 2148",England,413351,Animal feeds,(+44) 4070 722877,ronald_walker2146242915@bulaffy.com,2021-08-19,Plymouth,"('England', 'Plymouth')"
"York Street, 6714",England,421802,Dairy products,(+44) 7372 632104,ronald_wigley1552484450@hourpy.biz,2021-12-30,,"('England', nan)"
"Durnford  Boulevard, 8193",England,430452,Milling,(+44) 2835 043304,ronald_wigley695418794@vetan.org,2021-09-21,London,"('England', 'London')"
"Bellenden  Drive, 9161",Ireland,423003,Bakery products,(+44) 3166 548850,ronald_yates1207860635@corti.com,2021-05-16,Limerick,"('Ireland', 'Limerick')"
"Apollo  Grove, 2319",England,425851,Fruit and vegetables,(+44) 8050 022784,ronald_yates661579940@qater.org,2021-01-14,Milton Keynes,"('England', 'Milton Keynes')"
"Church Boulevard, 8573",England,416554,Fruit and vegetables,(+44) 2300 846721,rosa_harvey2083914989@twipet.com,2021-09-22,London,"('England', 'London')"
"Garfield Hill, 9826",Ireland,430002,Animal feeds,(+44) 5412 877165,rosa_harvey600047068@qater.org,2021-08-20,Waterford,"('Ireland', 'Waterford')"
"Vintners  Pass, 4252",England,439901,Fruit and vegetables,(+44) 1568 444358,rosa_hope1179276225@twipet.com,2021-09-24,London,"('England', 'London')"
"Angela   Route, 9460",Ireland,413010,Animal feeds,(+44) 7373 658031,rosa_hope1486758767@infotech44.tech,2021-07-20,Cork,"('Ireland', 'Cork')"
"Blean   Vale, 329",Ireland,425201,Meat,(+44) 6203 201870,rosa_larsen1451676194@guentu.biz,2021-03-09,Waterford,"('Ireland', 'Waterford')"
"Caldwell   Route, 1307",England,426253,Poultry and fish,(+44) 5204 36033,rosa_larsen698801438@supunk.biz,2021-12-13,,"('England', nan)"
"Emily  Boulevard, 5789",England,424302,Meat,(+44) 1455 522525,rosalee_bryson122104705@supunk.biz,2021-01-11,London,"('England', 'London')"
"Lincoln Alley, 41",Ireland,424551,Dairy products,(+44) 3263 612712,rosalee_bryson665306843@sveldo.biz,2021-02-07,Cork,"('Ireland', 'Cork')"
"Bond Route, 63",Ireland,435201,Animal feeds,(+44) 4752 860706,rosalee_clayton1063356119@joiniaa.com,2021-03-06,Waterford,"('Ireland', 'Waterford')"
"Canon Boulevard, 1862",Ireland,431851,Dairy products,(+44) 7222 302828,rosalee_clayton873197467@infotech44.tech,2021-07-13,Limerick,"('Ireland', 'Limerick')"
"Berry  Grove, 5026",Ireland,413252,Meat,(+44) 1208 173181,rosalee_farrell1226869691@bungar.biz,2021-09-08,,"('Ireland', nan)"
"Blackheath   Alley, 4652",England,430303,Meat,(+44) 7244 422602,rosalee_farrell393641455@fuliss.net,2021-04-23,Plymouth,"('England', 'Plymouth')"
"Clifton  Pass, 6119",England,437901,Animal feeds,(+44) 1057 468755,rosalie_gordon1465096020@mafthy.com,2021-10-26,Oxford,"('England', 'Oxford')"
"Clerkenwell Tunnel, 7255",Ireland,435652,Milling,(+44) 4455 480753,rosalie_gordon1665544011@tonsy.org,2021-09-02,,"('Ireland', nan)"
"Biggerstaff   Tunnel, 1525",England,434552,Milling,(+44) 4731 8221,rosalie_johnson1408626792@kideod.biz,2021-12-10,,"('England', nan)"
"Bellenden   Vale, 7904",England,441363,Animal feeds,(+44) 6173 231815,rosalie_johnson1610181250@bungar.biz,2021-12-17,Oxford,"('England', 'Oxford')"
"Caslon   Walk, 348",Ireland,460837,Fruit and vegetables,(+44) 3350 30528,rosalie_latham309467180@mafthy.com,2021-11-16,Waterford,"('Ireland', 'Waterford')"
"Egerton  Rue, 6114",Ireland,418951,Dairy products,(+44) 6555 567741,rosalyn_bailey1808276352@ubusive.com,2021-08-02,Waterford,"('Ireland', 'Waterford')"
"Lonsdale  Vale, 753",England,435155,Poultry and fish,(+44) 2466 568533,rosalyn_bailey94866849@bungar.biz,2021-01-11,Plymouth,"('England', 'Plymouth')"
"Burton  Way, 2524",England,413051,Meat,(+44) 8656 638224,rosalyn_lane1002891643@infotech44.tech,2021-09-19,,"('England', nan)"
"Charnwood   Lane, 8436",England,430051,Animal feeds,(+44) 2775 42042,rosalyn_lane1083821875@gmail.com,2021-07-11,London,"('England', 'London')"
"Bolingbroke  Route, 5973",Ireland,414751,Fruit and vegetables,(+44) 1170 780520,rosalyn_murray421376952@muall.tech,2021-01-17,Waterford,"('Ireland', 'Waterford')"
"Blendon    Pass, 7389",Ireland,433652,Poultry and fish,(+44) 2053 258874,rosalyn_murray463600919@bungar.biz,2021-04-19,,"('Ireland', nan)"
"Bishop   Route, 1127",Ireland,414701,Poultry and fish,(+44) 6252 466842,rosalyn_needham1187895998@gompie.com,2021-09-07,,"('Ireland', nan)"
"Colombo   Tunnel, 8421",England,431101,Animal feeds,(+44) 5821 645633,rosalyn_needham1276290101@hourpy.biz,2021-11-16,Winchester,"('England', 'Winchester')"
"Waite  Lane, 1369",Ireland,463752,Dairy products,(+44) 7462 648022,rosalyn_shields2025748369@grannar.com,2021-03-13,Dublin,"('Ireland', 'Dublin')"
"Queen Route, 4788",England,415902,Milling,(+44) 7317 467713,rose_kelly1501238454@sheye.org,2021-10-26,Oxford,"('England', 'Oxford')"
"Norfolk  Rue, 9997",England,429752,Meat,(+44) 2562 77428,rose_kelly301583780@famism.biz,2021-08-28,Winchester,"('England', 'Winchester')"
"Rosewood Hill, 1123",England,415651,Dairy products,(+44) 1416 801623,rosemary_dixon1137539590@bretoux.com,2021-09-25,Winchester,"('England', 'Winchester')"
"Lincoln Grove, 3411",England,414452,Meat,(+44) 7547 220841,rosemary_dixon1272890434@sveldo.biz,2021-04-18,,"('England', nan)"
"Badric  Hill, 906",Ireland,416601,Poultry and fish,(+44) 6088 270563,rosemary_vince1562099418@qater.org,2021-03-18,Waterford,"('Ireland', 'Waterford')"
"Gate   Crossroad, 9743",England,441101,Fruit and vegetables,(+44) 3448 242838,rosemary_vince1607059175@brety.org,2021-02-22,Oxford,"('England', 'Oxford')"
"Parkfields Grove, 1487",England,457519,Poultry and fish,(+44) 2812 612507,rosie_gilmore175881470@bretoux.com,2021-05-03,London,"('England', 'London')"
"Victoria  Lane, 9975",England,433951,Fruit and vegetables,(+44) 8342 081830,rosie_graham133341832@fuliss.net,2021-08-18,London,"('England', 'London')"
"Belmore  Way, 8574",Ireland,434152,Fruit and vegetables,(+44) 7410 728653,rosie_graham345338832@nickia.com,2021-03-23,Waterford,"('Ireland', 'Waterford')"
"Sundown Walk, 7060",England,462220,Poultry and fish,(+44) 6052 833638,rosie_thorne959273644@deons.tech,2021-05-06,Winchester,"('England', 'Winchester')"
"Ernest  Boulevard, 3211",Ireland,433002,Milling,(+44) 6561 841048,rosie_umney1285416138@twace.org,2021-12-12,Waterford,"('Ireland', 'Waterford')"
"Central  Boulevard, 6428",Ireland,419801,Meat,(+44) 1786 06276,rosie_umney483846660@bungar.biz,2021-02-23,Dublin,"('Ireland', 'Dublin')"
"Canning  Rue, 2425",Ireland,460802,Dairy products,(+44) 4330 627333,rowan_buckley1537008032@deons.tech,2021-08-11,Limerick,"('Ireland', 'Limerick')"
"Garfield Grove, 8005",Ireland,461727,Fruit and vegetables,(+44) 6543 387554,rowan_drake972815524@yahoo.com,2021-12-02,Limerick,"('Ireland', 'Limerick')"
"Monroe Crossroad, 600",England,454627,Fruit and vegetables,(+44) 2177 257857,rowan_funnell681122194@zorer.org,2021-06-02,Winchester,"('England', 'Winchester')"
"Lonsdale  Road, 61",England,440601,Meat,(+44) 1328 082867,rowan_robertson1413550491@womeona.net,2021-06-18,Milton Keynes,"('England', 'Milton Keynes')"
"Fairview Hill, 6001",England,431304,Dairy products,(+44) 4275 851614,rowan_robertson617926037@twace.org,2021-09-10,London,"('England', 'London')"
"Norland  Avenue, 6262",England,433003,Animal feeds,(+44) 4654 313273,rowan_stewart1490888360@muall.tech,2021-08-17,London,"('England', 'London')"
"Westcott  Avenue, 9612",England,433904,Animal feeds,(+44) 4372 733045,rowan_stewart1648292863@bulaffy.com,2021-12-10,Oxford,"('England', 'Oxford')"
"Magnolia Vale, 734",England,421703,Poultry and fish,(+44) 2164 425345,rowan_stewart1675650970@womeona.net,2021-01-27,Milton Keynes,"('England', 'Milton Keynes')"
"Liverpool  Alley, 420",England,430505,Bakery products,(+44) 4002 428712,rowan_stewart348314006@mafthy.com,2021-05-28,,"('England', nan)"
"Howard Route, 1955",Ireland,413063,Dairy products,(+44) 5471 416205,ruby_donnelly1666746478@gmail.com,2021-11-28,Waterford,"('Ireland', 'Waterford')"
"Howard Pass, 6470",Ireland,430652,Milling,(+44) 6281 338444,ruby_donnelly1963313619@naiker.biz,2021-06-09,Cork,"('Ireland', 'Cork')"
"Fairholt   Grove, 3647",Ireland,461533,Dairy products,(+44) 1438 476071,ruby_edwards61837217@ovock.tech,2021-05-14,Waterford,"('Ireland', 'Waterford')"
"Apostle  Hill, 6891",England,415502,Milling,(+44) 5268 742752,ruby_terry1036595481@ubusive.com,2021-11-06,Plymouth,"('England', 'Plymouth')"
"Clarks  Hill, 6879",Ireland,431402,Animal feeds,(+44) 8454 424540,ruby_terry1960933772@ubusive.com,2021-01-12,Cork,"('Ireland', 'Cork')"
"Clavell   Pass, 6340",Ireland,421301,Fruit and vegetables,(+44) 4583 074423,ruby_turner1209663158@iatim.tech,2021-02-21,Waterford,"('Ireland', 'Waterford')"
"Maple Route, 3233",England,418751,Bakery products,(+44) 4150 738267,ruby_turner806787914@kideod.biz,2021-02-14,Milton Keynes,"('England', 'Milton Keynes')"
"Clyde Hill, 8223",England,439351,Fruit and vegetables,(+44) 8454 232518,rufus_abbot629638896@yahoo.com,2021-09-09,Winchester,"('England', 'Winchester')"
"Arundel   Drive, 357",England,414455,Bakery products,(+44) 3421 264780,rufus_abbot842261981@sheye.org,2021-12-11,London,"('England', 'London')"
"Collent   Route, 4532",Ireland,419501,Animal feeds,(+44) 1523 165552,rufus_cadman2045714557@nickia.com,2021-03-16,,"('Ireland', nan)"
"Queensberry  Alley, 3363",Ireland,425402,Animal feeds,(+44) 4164 403685,rufus_cadman701887350@bauros.biz,2021-10-25,Limerick,"('Ireland', 'Limerick')"
"Geary   Alley, 2143",England,462752,Fruit and vegetables,(+44) 2215 241837,rufus_eyres1141093307@twace.org,2021-06-13,Winchester,"('England', 'Winchester')"
"Egerton  Crossroad, 6852",Ireland,432501,Animal feeds,(+44) 7770 068607,rufus_farrant163624137@famism.biz,2021-11-05,Dublin,"('Ireland', 'Dublin')"
"Linda Lane Way, 9779",England,418305,Dairy products,(+44) 1238 074483,rufus_farrant555568834@dionrab.com,2021-04-01,,"('England', nan)"
"Dyott   Hill, 6716",England,417801,Poultry and fish,(+44) 3577 55174,rufus_furnell2010477550@womeona.net,2021-09-25,,"('England', nan)"
"Elgood   Street, 6409",Ireland,439701,Meat,(+44) 7321 730705,rufus_furnell810048620@qater.org,2021-10-09,Waterford,"('Ireland', 'Waterford')"
"Longman   Tunnel, 8066",England,426351,Milling,(+44) 4881 37310,rufus_giles1854579012@irrepsy.com,2021-08-12,London,"('England', 'London')"
"Calshot   Alley, 9812",England,428301,Poultry and fish,(+44) 2215 481068,rufus_giles689930378@twipet.com,2021-03-31,Milton Keynes,"('England', 'Milton Keynes')"
"Under  Boulevard, 7761",Ireland,413501,Meat,(+44) 8216 730048,rufus_gonzales187950368@qater.org,2021-11-12,Dublin,"('Ireland', 'Dublin')"
"North Drive, 6382",England,423352,Poultry and fish,(+44) 4731 046338,rufus_gonzales307986399@nimogy.biz,2021-03-28,Milton Keynes,"('England', 'Milton Keynes')"
"Canal  Street, 3482",England,462203,Meat,(+44) 1108 408234,rufus_ingram1356978145@cispeto.com,2021-03-09,Winchester,"('England', 'Winchester')"
"Clyde Crossroad, 937",England,421901,Meat,(+44) 5310 321587,rufus_lane145117416@yahoo.com,2021-04-20,Plymouth,"('England', 'Plymouth')"
"Angrave    Tunnel, 5570",England,425251,Milling,(+44) 5166 770671,rufus_lane533891385@yahoo.com,2021-06-06,Milton Keynes,"('England', 'Milton Keynes')"
"West Hill, 6709",England,454569,Meat,(+44) 3713 211267,rufus_mann1811802832@womeona.net,2021-01-17,Winchester,"('England', 'Winchester')"
"Coalecroft  Walk, 5838",England,421352,Dairy products,(+44) 7173 530350,rufus_morris187341471@kideod.biz,2021-10-26,Plymouth,"('England', 'Plymouth')"
"Fair Avenue, 9138",England,436501,Dairy products,(+44) 1462 853601,rufus_morris544259291@twipet.com,2021-05-06,Milton Keynes,"('England', 'Milton Keynes')"
"Blackpool  Rue, 5961",England,429651,Animal feeds,(+44) 7211 784271,rufus_morris701946101@liret.org,2021-02-15,,"('England', nan)"
"Bellenden   Route, 5798",England,423402,Meat,(+44) 6123 874343,rufus_murray1077204947@sveldo.biz,2021-06-09,Plymouth,"('England', 'Plymouth')"
"Bagford   Drive, 8991",Ireland,436801,Milling,(+44) 7272 667562,rufus_murray1265736444@eirey.tech,2021-07-09,Limerick,"('Ireland', 'Limerick')"
"Blandford  Route, 398",Ireland,412904,Bakery products,(+44) 2223 70061,rufus_murray269217424@acrit.org,2021-07-17,Waterford,"('Ireland', 'Waterford')"
"Blendon    Road, 8887",England,426502,Poultry and fish,(+44) 6801 271866,rufus_nielson1775225640@infotech44.tech,2021-08-12,Milton Keynes,"('England', 'Milton Keynes')"
"College  Lane, 9306",Ireland,413601,Fruit and vegetables,(+44) 4322 135472,rufus_nielson93613338@bretoux.com,2021-07-27,,"('Ireland', nan)"
"Comet House  Tunnel, 5485",England,436503,Animal feeds,(+44) 7573 345872,rufus_noon545772934@sheye.org,2021-02-10,Winchester,"('England', 'Winchester')"
"Magnolia Alley, 3862",England,439952,Poultry and fish,(+44) 8270 233867,rufus_noon870988886@irrepsy.com,2021-07-30,London,"('England', 'London')"
"Apostle  Crossroad, 1187",England,431751,Poultry and fish,(+44) 3443 54465,rufus_palmer1745645955@infotech44.tech,2021-01-13,Milton Keynes,"('England', 'Milton Keynes')"
"Blackpool  Avenue, 5426",Ireland,422357,Poultry and fish,(+44) 1856 533710,rufus_palmer542333088@bulaffy.com,2021-04-12,Limerick,"('Ireland', 'Limerick')"
"Comet House  Lane, 401",England,421251,Fruit and vegetables,(+44) 7748 82420,rufus_quinton330097544@eirey.tech,2021-09-02,Winchester,"('England', 'Winchester')"
"Castlereagh   Way, 7410",England,423801,Animal feeds,(+44) 5684 564068,rufus_quinton62902023@qater.org,2021-03-05,Plymouth,"('England', 'Plymouth')"
"Arundel   Walk, 8725",England,419202,Poultry and fish,(+44) 6740 216108,rufus_quinton731238567@fuliss.net,2021-08-14,London,"('England', 'London')"
"Chancellor  Grove, 2535",Ireland,425652,Animal feeds,(+44) 2502 26485,rufus_reynolds1179461646@womeona.net,2021-05-13,Limerick,"('Ireland', 'Limerick')"
"Bermondsey    Grove, 3683",Ireland,437401,Fruit and vegetables,(+44) 2006 144153,rufus_reynolds1191352636@gompie.com,2021-12-14,Cork,"('Ireland', 'Cork')"
"Arlington  Walk, 6399",Ireland,431007,Milling,(+44) 5163 616587,rufus_reynolds134700300@acrit.org,2021-07-20,Waterford,"('Ireland', 'Waterford')"
"Ellerslie Vale, 1290",England,422903,Fruit and vegetables,(+44) 7620 587378,rufus_roman1263228975@deons.tech,2021-12-01,,"('England', nan)"
"Baylis  Lane, 6043",England,412913,Animal feeds,(+44) 8077 447808,rufus_roman1574062221@womeona.net,2021-05-02,London,"('England', 'London')"
"Fairholt   Hill, 56",Ireland,437652,Meat,(+44) 6100 538323,rufus_roman948835529@bauros.biz,2021-05-18,Dublin,"('Ireland', 'Dublin')"
"Dunstans  Grove, 6712",England,460479,Meat,(+44) 1261 765254,rufus_roth426537683@acrit.org,2021-05-09,London,"('England', 'London')"
"Blendon    Tunnel, 8057",England,424654,Dairy products,(+44) 4015 402510,rufus_samuel253414670@twace.org,2021-07-27,Milton Keynes,"('England', 'Milton Keynes')"
"Chatfield  Lane, 3562",Ireland,423901,Poultry and fish,(+44) 7716 482346,rufus_samuel909757145@famism.biz,2021-04-17,,"('Ireland', nan)"
"Liverpool  Alley, 5339",England,432401,Meat,(+44) 8505 435530,rufus_shaw1591583845@joiniaa.com,2021-08-07,Winchester,"('England', 'Winchester')"
"Ampton  Crossroad, 3361",Ireland,428851,Poultry and fish,(+44) 3285 426016,rufus_shaw495789217@nanoff.biz,2021-07-04,Dublin,"('Ireland', 'Dublin')"
"Endsleigh  Street, 6994",Ireland,415001,Poultry and fish,(+44) 1152 216082,rufus_stark1150816132@supunk.biz,2021-06-21,Limerick,"('Ireland', 'Limerick')"
"Canon Vale, 8401",Ireland,420851,Milling,(+44) 2730 321187,rufus_stark1457403080@muall.tech,2021-01-27,Waterford,"('Ireland', 'Waterford')"
"Collins  Street, 4670",Ireland,416951,Animal feeds,(+44) 5858 528223,rufus_stark324181962@ovock.tech,2021-03-15,Dublin,"('Ireland', 'Dublin')"
"Tisbury  Crossroad, 7130",Ireland,426205,Dairy products,(+44) 3071 776234,rufus_summers1442464803@gompie.com,2021-10-10,,"('Ireland', nan)"
"Angela   Avenue, 7070",Ireland,438852,Fruit and vegetables,(+44) 8568 748241,rufus_summers2101871212@kideod.biz,2021-08-31,Cork,"('Ireland', 'Cork')"
"Beaumont  Boulevard, 8363",Ireland,436704,Poultry and fish,(+44) 6034 411664,rufus_thornton1314134572@eirey.tech,2021-08-08,Dublin,"('Ireland', 'Dublin')"
"Kimberley  Street, 5631",England,420101,Bakery products,(+44) 4164 607082,rufus_thornton1964301138@bauros.biz,2021-04-26,London,"('England', 'London')"
"Balfe   Boulevard, 754",England,439051,Dairy products,(+44) 1362 701721,rufus_walsh145330335@zorer.org,2021-11-15,Oxford,"('England', 'Oxford')"
"Chambers  Lane, 4199",Ireland,428451,Fruit and vegetables,(+44) 2681 807371,rufus_walsh249957176@gompie.com,2021-02-01,Cork,"('Ireland', 'Cork')"
"Blenkarne  Lane, 2837",Ireland,428507,Fruit and vegetables,(+44) 4777 022233,rufus_whitmore121643348@mafthy.com,2021-02-20,,"('Ireland', nan)"
"Adelaide  Rue, 3244",England,413062,Dairy products,(+44) 8740 833542,rufus_whitmore885249006@gompie.com,2021-02-01,Plymouth,"('England', 'Plymouth')"
"Arlington  Vale, 1470",Ireland,430302,Milling,(+44) 8635 588133,rufus_wright135778377@bungar.biz,2021-10-20,Cork,"('Ireland', 'Cork')"
"Arbutus   Crossroad, 6124",Ireland,436703,Milling,(+44) 8317 111756,rufus_wright1998107171@joiniaa.com,2021-02-21,,"('Ireland', nan)"
"Lonsdale  Grove, 9615",England,455796,Dairy products,(+44) 8725 341658,russel_alcroft625070897@sveldo.biz,2021-02-03,,"('England', nan)"
"Linda   Crossroad, 8098",England,416103,Fruit and vegetables,(+44) 5647 402576,russel_cobb1710067242@typill.biz,2021-10-18,,"('England', nan)"
"Thomas Doyle   Lane, 4049",Ireland,425651,Fruit and vegetables,(+44) 5584 124468,russel_cobb349699645@gembat.biz,2021-04-01,,"('Ireland', nan)"
"Gatonby   Rue, 9563",England,423301,Animal feeds,(+44) 4882 141643,russel_collins1540120164@irrepsy.com,2021-04-15,Milton Keynes,"('England', 'Milton Keynes')"
"Cavendish Pass, 5173",Ireland,434951,Dairy products,(+44) 5048 078710,russel_collins1813641048@nickia.com,2021-10-28,Waterford,"('Ireland', 'Waterford')"
"Black Swan  Pass, 7995",Ireland,437702,Milling,(+44) 6522 428884,russel_corbett1803604021@sheye.org,2021-05-14,,"('Ireland', nan)"
"Belmont Park Route, 1070",Ireland,424351,Fruit and vegetables,(+44) 4871 747123,russel_corbett319290034@nanoff.biz,2021-12-19,Dublin,"('Ireland', 'Dublin')"
"Bermondsey    Tunnel, 4699",Ireland,431006,Dairy products,(+44) 8436 556715,russel_dann1871987943@deavo.com,2021-12-28,Cork,"('Ireland', 'Cork')"
"Badric  Boulevard, 2364",England,432201,Meat,(+44) 2355 548313,russel_dann826401752@ubusive.com,2021-08-04,London,"('England', 'London')"
"Littlebury  Lane, 9264",Ireland,431004,Bakery products,(+44) 4750 878756,russel_driscoll1348308889@acrit.org,2021-07-24,Waterford,"('Ireland', 'Waterford')"
"Zealand Lane, 5390",England,427251,Bakery products,(+44) 7473 806214,russel_driscoll2106890302@famism.biz,2021-07-13,London,"('England', 'London')"
"Thoresby   Crossroad, 6908",England,413053,Animal feeds,(+44) 3687 733762,russel_edmonds1258309943@hourpy.biz,2021-04-13,Plymouth,"('England', 'Plymouth')"
"Sheraton   Way, 6635",Ireland,438353,Animal feeds,(+44) 4438 272104,russel_edmonds1773906818@typill.biz,2021-05-07,,"('Ireland', nan)"
"Boadicea   Drive, 5435",England,418901,Poultry and fish,(+44) 6388 787377,russel_foxley1488032648@mafthy.com,2021-06-11,Plymouth,"('England', 'Plymouth')"
"Berriman  Boulevard, 5427",Ireland,436502,Meat,(+44) 1205 127724,russel_foxley663627016@bauros.biz,2021-04-15,,"('Ireland', nan)"
"Bolingbroke  Hill, 2279",England,421851,Poultry and fish,(+44) 5031 133540,russel_goldsmith1168793879@gembat.biz,2021-11-08,Winchester,"('England', 'Winchester')"
